Candidate,State_Name,Assembly_No,Constituency_No,Year.x,month,Poll_No,DelimID,Position,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,district,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type,total_light1996,total_light_cal1996,max_light1996,total_light1999,total_light_cal1999,max_light1999,total_light2004,total_light_cal2004,max_light2004,total_light2009,total_light_cal2009,max_light2009,total_light2013,total_light_cal2013,max_light2013,pc91_pca_tot_p,pc01_pca_tot_p,pc11_pca_tot_p,pc96_pca_tot_p,pc99_pca_tot_p,pc04_pca_tot_p,pc09_pca_tot_p,pc14_pca_tot_p,vote_share_diff,population,total_light_diff,max_light_diff,total_light_cal_diff,education,year_1996,year_1999,year_2004,year_2009,Andhra_Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Goa,Gujarat,Haryana,Himachal_Pradesh,Jharkhand,Karnataka,Kerala,Lakshadweep,Madhya_Pradesh,Maharashtra,Odisha,Puducherry,Punjab,Rajasthan,Tamil_Nadu,Uttar_Pradesh,Uttarakhand,West_Bengal,dynast_wiki,dynast_pdf,dynast,Year.y,age,ed,num_crim,assets,liabilities,adr_major_crime
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2012,47,10,0,5060000,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,44,5,0,900000,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2008,35,5,0,130000,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2012,36,12,0,1416000,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2008,30,2,0,12000,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2012,49,12,0,14660937,932358,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2007,44,12,0,6300526,NA,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2005,30,10,0,55000,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2012,41,8,0,1334500,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,43,12,0,1253243,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2014,34,14,0,15861047,6803327,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2012,30,14,0,582330,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2014,43,14,1,1346281,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2017,33,14,0,75000,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2010,43,12,0,4972432,555436,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2014,40,10,0,1015000,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2014,38,2,0,7500,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2012,46,14,0,204000,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2007,41,14,0,286759,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2014,47,5,0,6113593,1380000,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2009,25,2,0,17000,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2015,35,12,0,2795000,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2013,35,2,0,220500,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2014,54,8,0,1054508,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2012,NA,14,0,19045000,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2014,34,12,0,3362420,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2015,31,10,0,10309931,450000,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2009,35,12,2,3785983,0,1
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2007,37,14,0,73000,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2010,34,14,0,1561915,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2010,41,12,0,9431178,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2014,42,10,0,2920000,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2009,30,12,0,502000,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2009,49,NA,0,0,0,0
rajesh kumar,Bihar,13,43,1999,9,0,3,2,1,RJD,298747,SC,636450,1056530,gaya,SC,NA,8,60.24,46.94,no,289120,45.43,2.13,GEBR27633,State-based Party,12103,TRUE,5,JD,4217,GAYA,TRUE,FALSE,1,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-3.270000000000003,2853316,0.3018698767697323,0.5305837878443596,0.6972341266164914,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2012,39,14,0,5291000,230000,0
